reaction_time,label
-1.1399999999999864,0
0.3999999999999999,1
-1.3600000000000003,1
2.620000000000001,1
1.8599999999999994,1
-2.8000000000000007,1
-1.4200000000000017,1
1.2800000000000011,1
1.3400000000000034,1
-0.11999999999999744,1
2.1599999999999966,1
-3.0,1
0.8999999999999986,1
0.7800000000000011,1
0.8799999999999955,1
1.8799999999999955,1
1.980000000000004,1
-3.1000000000000085,1
4.659999999999997,1
4.519999999999996,1
3.739999999999995,1
8.299999999999997,1
-0.28000000000000114,1
-0.7400000000000091,1
-0.980000000000004,1
0.7399999999999949,1
-6.140000000000015,1
3.140000000000015,1
-0.37999999999999545,1
-4.180000000000007,1
5.680000000000007,1
